stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_direction,stop_bearing
14541,CSHRLi,CS-HuruliChikkanahall,13.11591549,77.48273101,Hesaraghatta,
14542,CSTLSDPSSSTN,CS-Talaghattapura Police Station,12.8689041,77.53636882,Gubbalala Gate ,
14543,SLPR2,CS-Shiluvepura,13.11426292,77.50101127,Doddabyalakere,
14544,CSSLPR1,CS-Shiluvepura,13.11424365,77.50102937,Hurulichikkanahalli,
14545,CSTLGPOLCSTN,CS-Talaghattapura Police Station,12.8688518,77.53642783,Harohalli ,
14546,CSGUBGATE,CS-Gubbalala Gate,12.88421155,77.55110957,Doddakallasandra ,
14547,CSGUBLGTER,CS-Gubbalala Gate,12.88418605,77.55119808,Talaghattapura ,
14548,CSDOKNLKKRP,CS-Doddakallasandra Kankapura Road,12.88576008,77.55649611,Gubbalala Gate ,
14549,CSYLHNAHLLI,CS-Yalachenahalli Kankapura Road,12.89755978,77.57132739,Banashankari ,
14550,CSKDNRCROSS,CS-Kadirenahalli Cross Banashankari,12.9140073,77.56640553,Banashankari Bus Station,
14551,CSYRBNGR,CS-Yarabanagara Banashanakari,12.916138,77.5692299,Mono Type Corportion ,
14552,CSYRBNGRBSK,CS-Yarabanagara Banashankari,12.91625303,77.56933719,Kadirenahalli Cross,
14553,CSBSKBTSWROM,CS-Banashankari BATA Show Room,12.9216908,77.5696376,Mono Type Corportion ,
14554,CSBSKBATASWR,CS-Banashankari BATA Show Room,12.92136402,77.56973416,Yarabanagara ,
14555,CSSHRIRNGR,CS-Shastri Bakery Banashankari,12.92302931,77.5735107,TATA Silk Form,
14556,CSSHRINGRBS,CS-Shastri Bakery Banashankari,12.92342407,77.57368237,Mono Type Corportion,
14557,CSTATAKRRD,CS-TATA Silk Form KR Road,12.93598662,77.57377893,Krishnarao Park ,
14558,CSDKRMNPRK,CS-MN Krishanarao Park,12.94375441,77.57686615,Corportion ,
14559,CSMNKRPORL,CS-MN Krishana Rao Park,12.94244215,77.57691979,TATA Silk Form ,
14560,CSANTNGPURA GATE,CS-Ananthapura Gate Doddaballapura Road,13.11470178,77.5789462,Doddaballapura ,
14561,CSYLEJHBNKE,CS-Yelahanka Santhe Circle,13.09877176,77.59721339,Yelahanka Police Station ,
14562,CSJKRBSTOPBLR,CS-Jakkuru Bus Stop,13.07710078,77.59302914,Hebbala ,
14563,CSJKRBUSSTNDBLE,CS-Jakkur Aerodrum,13.07719483,77.59274483,Allallasandra,
14564,SCS7,St Clare School,12.91451776,77.4478472,Anchepalya,
14565,KWS7,Kengeri Work shop,12.90314045,77.47403696,Kengeri,
14566,SNGH5,CS-Saneguruvanahalli,12.98917078,77.54250437,Manjunathnagara,
14567,CSSNGHL,CS-Saneguruvanahalli,12.98899175,77.54254997,Dasarahalli Kere,
14568,BELF2,BEL Factory,13.04893676,77.56019957,BEL Circle,
14569,JGF1,Juggath Pharma,12.8908998,77.45516326,Kengeri,
14570,HIDF,CS-Indo Danish Farm Hesaraghatta,13.16237857,77.48077568,Byatha,
14571,HIDF2,CS-Indo Danish Form Hesaraghatta,13.16239554,77.48081189,Nrthyagrama,
14572,SMA2,CS-Sri Mata Amritanandamayi Math Kengeri,12.94520912,77.48603046,Sri Mata Amritanandamayi Math Kengeri Last Stop,
14573,WTP2,Williams Town Park,12.99996985,77.60745473,Frazer Town,
14574,SPHS2,SOPHIYA School,12.98612463,77.58864373,Guttahalli,
14575,TMSFE,St Johns School Thamos Cafe,12.99167065,77.61156455,Ulsoor Lake,
14576,TMSFE1,St Johns School Thamos Cafe,12.99163537,77.61161015,Ulsoor Lake,
14577,CSKHK,CS-Koshys Hospital Kalkere,13.02051671,77.67606497,B Channasandra,
14578,CSJKYQOGHJOJQ,CS-Bhoopasandra Nandini Milk Booth,13.04256174,77.57700562,Bhoopasandra ,
14579,VNSLH,Vidyaniketan School Hebbala,13.04763027,77.59641073,And Point,
14580,VNSHBL,Vidyaniketan School Hebbala,13.0477041,77.59638693,Military Dairy Form,
14581,CSHALS,CS-HAL 2nd Stage 12th main,12.97024841,77.64212094,,
14582,CSHPS2,CS-Halasuru Police Station,12.97493421,77.62537658,Kempegowda Bus Station,
14583,MNRPL,CS-Munireddypalya,13.00659096,77.59290844,Shivajinagara,
14584,CSMRPL,CS-Munireddy palya,13.00589319,77.59307742,Mekhri Circle,
14585,CSSGC1,CS-Sultanji Gunta Circle,12.98560845,77.60567743,,
14586,CSHTLSAIDBPRD,CS-Hotel Sai Leela Doddaballapura Road,13.15421412,77.56800413,Doddaballapura ,
14587,CSHTOLBSSAI,CS-Hotel Sai Leela Doddaballapura Road,13.1542324,77.56810874,Singanayakanahalli ,
14588,CSSHRVTHIYLK,CS-Sharavathi Hotel Yelahanka,13.09810951,77.58450642,Yelahanka Satellite Town ,
14589,CSSHRHTLNESSHRVATHOGUTK,CS-Sharavathi Hotel Yelahanka,13.09786655,77.58432135,Yelahanka NES,
14590,CSMDHRVAORR,CS-Mahadevapura ORR Road,12.99105386,77.68738389,Tin Factory ,
14591,KNGR,Kanakagiri Haramavu,13.04138587,77.66729951,Last Point,
14592,JMSN,Jalahalli Metro Station,13.03951103,77.51947761,Yeshwanthapura TTMC,
14593,GGPLM,Gorguntepalya Metro Station,13.02855558,77.54036665,Jalahalli Cross,
14594,JMSTN,Jalahalli Metro Station,13.03931374,77.51912892,Nelamangala,
14595,BIES1,BIES Kuduregere,13.06248518,77.46973872,Madanayakanahalli,
14596,BIESM,BIES Kuduregere,13.06243554,77.46962372,Kururegere,
14597,NGSNM,Nagasandra Metro Staiton Arrival,13.04817444,77.49961048,Jalahalli Cross ,
14598,DNJPL,Danojipalya,13.08826503,77.40508072,Nelamangala,
14599,DNJPL,Danojipalya,13.08826503,77.40508072,Nelamangala,
14600,DNJPLY,Danojipalya,13.08869413,77.40498349,Binnamangala,
14601,SJMPT,SJM Polytechnic,13.08560872,77.41217349,Vishwashanthi Ashrama,
14602,SJMPT1,SJM Polytechnic,13.08532363,77.41195656,Nelamangala,
14603,SDKPC8,Sondekoppa Circle,13.09292084,77.39474047,Danojipalya,
14604,NRN3,Narayananagara 3rd Stage,12.87911091,77.55845278,Last Stop,
14605,CSBNR,CS-Sri Bhuvaneshwarinagara,13.05527635,77.6027146,Military Dairy Form,
14606,CSSBNRH,CS-Sri Bhuvaneshwarinagara,13.05531717,77.60269281,Dasarahalli Hebbala,
14607,BGS8,Basava Gangotri Samsthe,12.88400172,77.45057434,Kumbalagodu,
14608,CSBVNR,CS-Bhuvaneshwari Nagar,13.03255108,77.60477185,RT Nagara,
14609,CSBVNR1,CS-Bhuvaneshwari Nagar RT Nagara,13.03257296,77.60472558,Kanaka Nagar Hebbal,
14610,SSPL2,Sara Soule Pvt Ltd CK Palya,12.83348493,77.60700077,CK Palya,
14611,HALL1,HAL LCA,12.96300356,77.68196046,HAL LCA,
14612,MCT,Mumbai Central,18.96923263,72.82166898,DADAR,
14613,CPN,Chiplun,17.52618626,73.51534724,PEN,
14614,CSSINGDBPROD,CS-Singanayakanahalli Doddaballapura Road,13.14757737,77.56473184,Singanayakanahalli Gate ,
14615,CSSINGDBOPROAD,CS-Singanayakanahalli Doddaballapura Road,13.14746767,77.56468892,Yadiyurappanagara ,
14616,GNST,GANESH TALKIES,18.98414306,72.82942627,,
14617,DDRE,DADAR EAST,19.01371899,72.84466088,,
14618,SION,SION,19.04482739,72.86458567,,
14619,KNN,KURLA NEHRU NAGAR,19.0584305,72.88333163,,
14620,MP,MAITRI PARK,19.04952415,72.90545851,,
14621,VSHIHG,VASHI HIGHWAY,19.06889161,72.99759507,,
14622,NRLP,NERUL FATA,19.04658188,73.02519768,,
14623,KKNB,KOKAN BHAVAN,19.02373284,73.0410549,,
14624,KGRM,KHAR GHAR,19.0326317,73.06624085,,
14625,KATHE,KAMOTHE,19.02651577,73.09472322,,
14626,PNL,PANVEL,18.99128138,73.11636329,,
14627,PENRAM,PEN RAMWADI,18.73166621,73.08370471,,
14628,MNGM,MANGAON,18.23932743,73.28072369,,
14629,MHD,MAHAD,18.0828688,73.42799641,,
14630,PLDPR,POLADPUR,17.98324937,73.46543502,,
14631,BHNK,BHARNA NAKA,17.72119829,73.41916155,,
14632,DBHM,DABHIL,17.64621509,73.4549097,,
14633,LPUS,LOTE,17.60890191,73.48175459,,
14634,PRTE,PIRLOTE,17.5852531,73.49264637,,
14635,PRSU,PARSHURAM,17.56353122,73.50189999,,
14636,PASCPR,PHARSHI TITHA,17.5474021,73.50950807,,
14637,BAD,BAHADUR SHAIKH NAKA,17.52359913,73.53621047,,
14638,KLOC,KALAMBOLI MGM COLLEGE,19.01835069,73.10549766,,
14639,MAN,MANKHURD,19.04962429,72.93292165,,
14640,CAPGPS,CAP Gemini Prestige Shanthiniketan,12.98953995,77.72895277,Last Bus Stop ,
14641,mct1,mct conn,18.96958014,72.82099307,,
14642,mctd1,mct dummy,18.96969175,72.82093406,,
14643,knn1,knn dummy,19.0567129,72.88349926,,
14644,knnd2,knn dummy 2,19.05337399,72.88113356,,
14645,cpn1,cpn dummy,17.52507622,73.52294326,,
14646,cpnc1,cpn conn,17.52571309,73.52315381,,
14647,cpnd2,cpn dummy 2,17.5250532,73.52302238,,
14648,pnld1,pnl dummy1,18.99001453,73.11559483,,
14649,pnlc1,pnl conn 1,18.99149696,73.11629623,,
14650,pnld2,pnl dummy 2,18.99174677,73.11536282,,
14651,KATHEDN,KAMOTHE,19.02653605,73.09404194,,
14652,KGRDN,KHAR GHAR DN,19.03234264,73.06649566,,
14653,KKNBDN,KOKAN BHAVAN DN,19.02413729,73.03951263,,
14654,NRLPDN,NERUL FATA DN,19.04678978,73.02450836,,
14655,VSHIHGDN,VASHI HIGHWAY DN,19.06856459,72.99660131,,
14656,MPDN,MAITRI PARK DN,19.04956598,72.90517956,,
14657,SIONDN,SION DN,19.04547645,72.86514491,,
14658,DDREDN,DADAR EAST DN,19.01351739,72.84482449,,
14659,GNSTDN,GANESH TALKIES DN,18.98718788,72.83197537,,
14660,JGF,Juggath Farma,12.89081548,77.45522227,Bidadi,
14661,BMISO,CS-Binnamangala,12.98359138,77.63916448,Tin factory,
14662,CSGBJCLNY,CS-GBJ Colony Gate Doddanekkundi,12.95743077,77.69134283,Dodda Nekkundi,
14663,CSGBJCOLY1,CS-GBJ Colony Gate Doddanekkundi,12.95775228,77.69143403,HAL Main Gate,
14664,JGFR,Jagadale Group of Industries Richmond Circle,12.9677212,77.59354714,Corporation,
14665,CS-INFPLT,CS-Infosys Parking Lot,12.84971961,77.66300529,Velankani,
14666,CS-DRD,CS-DRDO 2nd Stage,12.98597893,77.6791314,Ring Road,
14667,CSDRDO2S,CS-DRDO 2nd Stage,12.98590379,77.67925009,Kaggadasapura,
14668,SJHS1,St Joseph Boys High School Musuem Road,12.97189574,77.60433733,MG Road Shivajinagara,
14669,CSLVTS,CS- Lavanya Talkies,12.98585282,77.61543095,Lido Talkies,
14670,RYL2,Royal Concorde International School (Kalyananagara),13.02499382,77.64279082,Last Point,
14671,csLVT,CS-lavanya Takies,12.98599134,77.61549868,Lido Takies,
14672,HNRPB5,Hennur Petrol Bunk,13.03311682,77.63750017,Kannur,
14673,HNRPB,Hennur Petrol Bunk,13.03302994,77.63743982,K Narayanapura,
14674,BSBI,State Bank of India Bhattarahalli,13.01582131,77.70881474,Last Point,
14675,SBSP,Shivajinagara Police Station,12.98778688,77.60346495,Coles Park,
14676,SSMTSBS,Sultan Shah Maszid  Shivajinagara,12.98273997,77.60223985,Last Stop,
14677,SVPSL,St Vincent Palloti School,13.03195659,77.65092898,Last Point,
14678,BMSITY,BMSIT College Campous Yelahanka,13.13397616,77.5682167,Last Point,
14679,CSNBS1,CS-Nandini Layout Bus Stand,13.01140219,77.53582567,Last Bus Stop,
14680,MRPGN,CS-Marappa Garden,13.00461785,77.59981245,Last Point,
14681,CSSHKSML,CS-Show Mall Sahakara Nagara,13.06374062,77.58732408,Sahakaranagara Police Station,
14682,WSPM,Whispering Meadows Patelappa Layout,13.0458933,77.57293001,Nagashettyhalli,
14683,CSDEPO6,CS-Depot-06 Gate,12.9824551,77.63483673,Kempegowda Bus Station,
14684,CSD4,CS-Depot-14,13.02874632,77.59261608,Hebbala,
14685,CSMKL,CS-Makali,13.06515414,77.45410815,Nelamangala,
14686,VLSL,Valley School Kanakapura Road,12.85436386,77.51003891,Silk Farm Kanakapura Road,
14687,CHM,Chitrapura Mutt,13.00564394,77.56528236,Malleshwaram,
14688,CSGNST,CS-Ganesh Temple Sahakarnagara,13.06318541,77.58491546,End Point,
14689,VIBGYORJ,CS-VIBGYOR School Jakkur,13.07126534,77.60795698,Hegade Nagara,
14690,VGRS,CS-VIBGYOUR School Jakkur,13.07267425,77.61084035,Last Point,
14691,VGBIYOU,CS-VIBGYOR School Jakkur,13.07112034,77.60786109,Byatarayanapura,
14692,CSNGVR5,CS-Nagavara Junction,13.0400578,77.62415349,Hebbala  BEL,
14693,MASCHL,Malya Adhithi School,13.10166369,77.58297622,Last Point,
14694,MADT,Malya Adhithi School,13.10172116,77.58286759,Puttnahalli,
14695,CSWLKFR,CS-Langford Road Shanthinagara,12.9625298,77.59497307,RIchmond Circle,
14696,BVIS,Balavikas International School,12.96686975,77.51466941,Bande Maramma Bus Stand,
14697,BVSGKH,Balavikas School Gidadakonenahalli,12.97008472,77.49140192,Muddinapalya,
14698,CSRVCMRD,CS-RV College,12.92367504,77.49784828,Kengeri,
14699,CS-MDPRA,CS-Mahadevapura,12.99752755,77.68990248,Kempegowda Bus Station,
14700,CPGR7,CAP Gemini Garudacharpalya,12.99169908,77.70287532,Garudacharpalya,
14701,CSBDH1,CS-Bhodhana Hosahalli,12.97889202,77.80244932,Chikka Thirupathi,
14702,STWAP,St Johns Wood Apartment Tavarekere,12.9308511,77.61127084,Last Point,
14703,NGVF,CS-National Game Village Gate,12.94925432,77.62037225,Passport Office,
14704,NGVF5,CS-National game Village Gate,12.94938502,77.62027502,VIvekanagara,
14705,CSMSR,CS-MS Ramaiah College,13.02846314,77.56172072,Mattikere,
14706,CSIND12,CS-Indiranagara 12th Main,12.97016019,77.64139205,Domluru,
14707,INDR12,Indiranagara 12th Main,12.97027912,77.64137998,Domluru,
14708,IND12,Indiranagara 12th Main,12.9702556,77.64121905,KFC,
14709,CSIND6TH,CS-Indiranagara 6th Main,12.97255179,77.64106482,KFC,
14710,CSKFC1,CS-KFC,12.97829675,77.64076307,Halasuru,
14711,NDRS,Nandidurga Road,12.99547726,77.6019961,JC Nagara nandidurga Road,
14712,BLRCD,Bellanduru Cafe Coffee Day,12.92458938,77.67420821,Ibbaluru,
14713,CSBMS2,CS-Bommasandra,12.81987241,77.6883468,Attibele,
14714,SBDF2,CS-Stanley Boutique Domlur Flyover,12.96329174,77.6415389,KFC,
14715,TEBRD,The Embassy Cunning Ham Road,12.98963481,77.59280819,JC Nagara ,
14716,CSYKH,CS-Yale Kodigehalli,12.97725911,77.4640521,Gollarahatti,
14717,CSRMC2,CS-Richmond Circle (PF Office Under Fly Over),12.96497244,77.59636179,Mayohall  Richmond Circle,
14718,CSHMAD,CS-HAL Management Academy,12.96576149,77.69268695,,
14719,CSHMAD1,CS-HAL Management Academy,12.96574679,77.6926722,,
14720,CSHALE,CS-HAL Engine Division,12.98363124,77.64940917,,
14721,CSHALE1,CS-HAl Engine Division,12.98356329,77.64929786,,
14722,MLPS,Malleshwaram Sai Hot Chips,13.00857323,77.56976366,18th Cross,
14723,HPPCR4,HP Petrol Bunk Coles Road,12.99675658,77.61156455,CSI,
14724,CSCNDRPLSE,CS-Chandragiri Palace,12.95843353,77.52629947,Income Tax Layout,
14725,CSCHANDRALOT,CS-Chandragiri Palace,12.95834106,77.52623476,Last Bus Stop,
14726,CSMEICOLYBN,CS-MEI Colony Laggere,13.02008748,77.52069667,Laggere Cross ,
14727,CSMEAILKKR,CS-MEI Colony Laggere,13.02011884,77.52084821,Laggere ,
14728,SDNI2,Sadashivanagara Indian Bank,13.00493408,77.58109868,TATA Institute,
14729,CSNGHL,CS-Nagashettyhalli,13.04167103,77.57270202,Bhoopasandra,
14730,CSNGSHTL,CS-Nagashettyhalli,13.04169161,77.57273354,Sanjayanagara,
14731,ISCONROD,CS-ISCKON Temple,13.01148973,77.55088225,Govt Soap Factory,
14732,BWTCD5,Bagmane World Technology Center Doddanekkundi,12.98261322,77.69304469,Marathahalli,
14733,CSGJR1,CS-Gunjoor,12.9217091,77.73645759,Sarjapura,
14734,YSTFY,CS-Yelahanka 5th Phase Bus Stand,13.10594797,77.57278383,Last point,
14735,VIVAT5,Viva Toyota Hunasamaranahalli	,13.14972694,77.61945963,Venkatala,
14736,GRLCS,CS-Gruhalakshmi Layout,13.02995689,77.50047147,Kariobanahalli,
14737,MAC1,Mantri Alpyne Apartment,12.90455259,77.52715309,Uttarahalli,
14738,CSCPRTVK,CS-Chandapura,12.80219465,77.70456612,Electronic City ,
14739,CSPRETVK,CS-Chandapura,12.80273607,77.7042523,Attibele ,
14740,CSBDACOMPLEBSK,CS-BDA Complex Banashankari,12.92458219,77.56457359,Last Bus Stop,
14741,CSGDKH,CS-Gidadakonenahalli,12.97450001,77.48789694,,
14742,CSPGP,CS-Pattegarpalya,12.97628649,77.5258854,,
14743,CSMLGL,CS-Malagala,12.97563763,77.51537148,,
14744,CSVKTLO,CS-Venkateshwara Layout,12.99331392,77.48859264,,
14745,CSGDNP,CS-Gowdanapalya,12.9115403,77.55543932,,
14746,CSCORP8,CS-Corporation,12.96694653,77.58811902,,
14747,CSRKA7,CS-Ramakrishna Ashrama,12.94713534,77.56777581,Hanumanthanagara Ward Office,
14748,SRSR,Shreya Residency,13.10469403,77.60011286,Shreya Residency Last Point,
14749,CSAMKW,CS-Amruthahalli Water Tank,13.06573156,77.60071501,Jakkuru,
14750,CAJKR18,CS-Jakkuru 18th Cross,13.06888384,77.60328859,Jakkuru Circle,
14751,CSSHBL,CS-Shobha Suburbla,13.0777095,77.60447681,Jakkuru,
14752,CSPDORC,CS-Prestige Dorchester,13.07461611,77.60147542,Jakkuru Main Road,
14753,CSSHUB,CS-Shubha Ultima Club House,13.08542449,77.6002121,Shubha Ultima Club House Last Point,
14754,CSMLS8,CS-Mylasandra,12.91739615,77.49047454,,
14755,CSJK18th,CS-Jakkuru 18th Cross,13.06880221,77.60336336,Amruthahalli Water Tank Hebbala,
14756,CSASK,CS-Arishinakunte,13.07967944,77.424227,Nelamangala,
14757,CSBajaE,CS-Bajaj Estate,13.08829048,77.40510017,T Begur,
14758,CSNMGIB,CS-Nelamangala IB,13.0975426,77.40012467,Nelamangala,
14759,CSNMGB,CS-Nelamangala Bus Stand,13.09825187,77.39409171,Nelamangala Taluka Office,
14760,CSNMGTO,CS-Nelamangala Taluka Office,13.09887495,77.39202574,Nelamangala Hunasemara,
14761,CSJNTRD,CS-Jn Of Tumakur Road,13.09797333,77.38607995,Kunigal Toll,
14762,CSGRVC,CS-Guruvanahalli Cross,13.07098971,77.36285437,Kunigal Toll,
14763,GRVCS,CS-Guruvanahalli Cross,13.07090218,77.362618,,
14764,CSKRKCS,CS-Karekal Cross,13.06971209,77.36205272,Kunigal Toll,
14765,CSKRKLCS,CS-Karekal Cross,13.06977609,77.36190319,Kunigal By Pass Nelamangala,
14766,CSHSPL,CS-Hosapalya,12.91054847,77.45015893,,
14767,CSATBSJPROD,CS-Indlubele Attibele SJP Road,12.79090838,77.77632326,Attibele ,
14768,CSINDSJPROD,CS-Indlubele Attibele SJP Road,12.79103655,77.77626425,Sarjapura ,
14769,CSMRCL5,CS-Mariyappa Circle Depot10,13.02467044,77.63143066,Depot-10,
14770,CSMRPCLE,CS-Mariyappa Circle Depot10,13.02464593,77.63144273,Lingarajapura,
14771,THMSF,CS-Thomas Cafe,12.99057754,77.61387996,Coles Park,
14772,CSKMKC,CS-Kanminake Colony,12.85831084,77.42936544,,
14773,CSHJLC8,CS-Hejjala Cross,12.85521309,77.42685154,,
14774,MKNDT,CS-Mukunda Talkies,13.00339869,77.63544761,Indian Oil,
14775,MTKS,CS-Mukunda Talkies,13.00335688,77.63571382,Coles Park,
14776,CSMAXS,CS-Maxwell School,13.01394496,77.64668975,Sevanagara,
14777,CSISROKMSDROB,CS-ISRO Layout Kumarswamy Layout,12.89932197,77.55799681,Dayananda Sagara College ,
14778,CSVNKN,CS-Vinayakanagara Ramohalli,12.90288782,77.4301976,,
14779,CSNICEKGR,CS-NICE Road Kengeri,12.90239401,77.46943697,,
14780,CSJRDF,CS-Jayaramdas Factory,12.92998645,77.50578661,,
14781,BYMTR,CS-Bayyappanahalli Metro Station,12.98953233,77.65378872,NGEF,
14782,CSNDRD,CS-Jayamahal Extension,13.00207697,77.59871307,TV Tower,
14783,CSCNRHBL,CS-Canara bank Hebbala,13.03558359,77.58870944,Yelahanka ,
14784,KNSTO,CS-Kanteerava Studio,13.02213104,77.53252387,Gorguntepalya,
14785,CSBTP5,CS-Bagmane Tech park,12.9798349,77.65705884,Vivekananda Metro Station,
14786,CSCLPK,CS- Coles Park,12.99285459,77.60942884,Nandidurga Road,
14787,MRPLY,CS-Mariyappanapalya,12.99846057,77.55627215,Navaranga Circle,
14788,CSSNTL,CS-Srinivasa Temple Mahalakshmi Layout,13.00844125,77.54389107,Nandinilayout,
14789,CSKNTSTD,CS-Kanteerava Studio,13.02158814,77.53515981,Outer Ring Road,
14790,CSMNRTALPNECHNDAR,CS-Mantri Alpyne Apartment Channasandra,12.90467384,77.52750948,Uttrahalli,
14791,MNRTIAPRTMT,Mantri Alpyne Apartment Channasandra,12.90440193,77.52703071,Channasandra ,
14792,BTPCSCVR,Bagmane Tech Park,12.97980093,77.6570984,Swamy Viveknanda Metro Station,
14793,CSD10,CS-Depot-10 Gate,13.02638077,77.63109706,Lingarajapura,
14794,CSHNR2,CS-Hennur Junction,13.02747504,77.63264805,Lingarajapura,
14795,CSOMTL,CS-Omshakti Temple Babusabapalya,13.01555998,77.64296249,Banasawadi,
14796,CSMAX,CS-MAXWELL Public School,13.01400245,77.64668941,Banasawadi,
14797,CSMAXLL,CS-MAXWELL Public School,13.01399592,77.64663845,Babusabpalya,
14798,CSOMTLA,CS-Omshakti Temple Babusapalya,13.01562532,77.6428438,Babusabapalya,
14799,CSOMTLA,CS-Omshakti Temple Babusapalya,13.01562532,77.6428438,Babusabapalya,
14800,CSOMTLA,CS-Omshakti Temple Babusapalya,13.01562532,77.6428438,Babusabapalya,
14801,CSSRNVASNGR,CS-Srinivasanagara,12.9380374,77.55718678,Nirmala Store,
14802,CSSNRVASANGR,CS-Srinivasanagara,12.93798773,77.557109,Last Bus Stop,
14803,HRMSNL,CS-Horamavu Signal,13.01894549,77.65553936,Ramaswamipalya,
14804,CSKNKROAD,CS-Thalagattapura Kankapura Road,12.86956696,77.53691062,Banashankari ,
14805,CSDPJN,CS-Deepanjalinagara,12.9535164,77.53688246,,
14806,CSAPYT4,CS-Ayyappa Temple Jalahalli,13.04634144,77.52254136,Gangamma Circle,
14807,CSSTHCS,CS-Shettyhalli Cross Jalahalli Cross,13.05017726,77.52555951,Jalahalli Cross,
14808,CSTATAINST,CS-Tata Institute,13.01308648,77.5674697,Malleshwaram Circle,
14809,TTS,CS-Tata Institute,13.01493932,77.56420679,Yeshavanthapura TTMC,
14810,SOLDP1,CS-Soladevanahalli Police Station,13.09337868,77.48886589,8th Mile,
14811,CSSOLD,CS-Soladevanahalli Police Station,13.09333525,77.48884946,Hesaraghatta,
14812,CSDKR,CS-Dwarakanagara Soladevanahalli,13.08767781,77.49524787,8th Mile,
14813,CSDWKR1,CS-Dwarakanagara Soladevanahalli,13.08767035,77.49521904,Soladevanahalli,
14814,SOLDH,CS-Soladevanahalli Hesaragatta Road,13.09189838,77.48854637,Last Point,
14815,CSSOLD2,CS-Soladevanahalli Hesaragatta Road,13.09197806,77.48843372,Soladevanahalli Police Station,
14816,SOLD2,Soladevanahalli Hesaragatta Road,13.09197741,77.48848066,End Point,
14817,CSYPRMF,CS-Yeshwanthapura Metro Statoin,13.02327171,77.54953846,Gorguntepalya,
14818,CSMFYPR,CS-Yeshwanthapura Metro Station,13.02343112,77.54962966,Yeshavanthapura TTMC,
14819,GTKS5,CS-Govardhan Talkies,13.0218119,77.55168121,Gorguntepalya,
14820,CAPNY,CS-Peenya 1st Stage,13.03545293,77.52630785,Jalahalli Cross,
14821,ADTS1,CS-Shrusti School Yelahanka,13.10696939,77.57596627,5th Phase Yelahanka,
14822,ADTS2,CS-Shrusti School Yelahanka,13.10702719,77.57591799,Malya Adithi School Yelahanka,
14823,CSHSMH,CS-Hosmat Hospital,12.9685256,77.61415489,Commondo Hospital,
14824,HSMS2,CS-Hosmat Hospital,12.96843901,77.61435807,Life Style,
14825,CSNHRC,CS-NEW Horizon College,12.96772675,77.64131695,KFC,
14826,GGHPL,CS-GG Hospital Indiranagara,12.97303925,77.6410789,KFC,
14827,GGHPL1,CS-GG Hospital Indiranagara,12.97302357,77.64119826,Domluru,
14828,CSDPHL,CS-Doopanahalli,12.96387006,77.64153555,KFC,
14829,CSDBPHLI,CS-Doopanahalli,12.96374198,77.64166497,Koramangala  Domluru,
14830,LKHSP,CS-Lake Side Hospital Kingston Road,12.98787706,77.61799783,Coles Park,
14831,LAKEHSP,CS-Lake Side Hospital Kingston Road,12.98800055,77.61802062,Halasuru,
14832,CSINDKFC,CS-Indiranagara KFC,12.97830525,77.64090925,Domluru,
14833,INDDBL,CS-Indiranagara Double Road,12.97831603,77.6367924,KFC,
14834,CSINDDBLRD,CS-Indiranagara Double Road,12.97816705,77.63669215,Halasuru,
14835,CSCUBERYFORD,CS-Cauvery Ford Kankapura Road,12.90355876,77.57316872,Banashnakari ,
14836,CUVERUCSFORD,CS-Cauvery Ford Kankapura Road,12.90349863,77.57340476,Doddakallasandra ,
14837,CSDVKARHOSPL,CS-Divakar Hospital JP Nagara,12.91030794,77.59249941,Jayadeva Hospital ,
14838,CSDVKARHOSP,CS-Divakar Hospital JP Nagara,12.91018114,77.59234115,Sarakki Signal ,
14839,CSBYNPLYA,CS-Byanapalya Kankapura Road,12.87558623,77.54372142,Banashankari ,
14840,CSDEVA,CS-Devagere,12.8567605,77.46530872,,
14841,CSQUENRD,CS-Chinnaswamy Stadium,12.97711013,77.59898633,Indian Express,
14842,CSINBKN,CS-Indian Bank Nadidurga Road,12.99927794,77.60010213,Munireddy Palya,
14843,CSINBK,CS-Indian Bank Nandidurga Road,12.99929394,77.60011721,Coles Park,
